content,score,text_token,text_clean,content_norm,text_stopword
"Bagaimana ini? Saya mau buka akun saya, tidak aktif dua kali. Sudah lebih dari 2 bulan dan belum ada perbaikan pada akun saya. Berapa lama saya akan menunggu. Email telah dipanggil dua kali. Silakan periksa email saya. Mungkin 2 bulan yang lalu saya lupa. Tapi saya sudah mengirim email dan ada masalah dengan ini",1,"['Bagaimana', 'ini?', 'Saya', 'mau', 'buka', 'akun', 'saya,', 'tidak', 'aktif', 'dua', 'kali.', 'Sudah', 'lebih', 'dari', '2', 'bulan', 'dan', 'belum', 'ada', 'perbaikan', 'pada', 'akun', 'saya.', 'Berapa', 'lama', 'saya', 'akan', 'menunggu.', 'Email', 'telah', 'dipanggil', 'dua', 'kali.', 'Silakan', 'periksa', 'email', 'saya.', 'Mungkin', '2', 'bulan', 'yang', 'lalu', 'saya', 'lupa.', 'Tapi', 'saya', 'sudah', 'mengirim', 'email', 'dan', 'ada', 'masalah', 'dengan', 'ini']","['bagaimana', 'ini', 'saya', 'mau', 'buka', 'akun', 'saya', 'tidak', 'aktif', 'dua', 'kali', 'sudah', 'lebih', 'dari', 'bulan', 'dan', 'belum', 'ada', 'perbaikan', 'pada', 'akun', 'saya', 'berapa', 'lama', 'saya', 'akan', 'menunggu', 'email', 'telah', 'dipanggil', 'dua', 'kali', 'silakan', 'periksa', 'email', 'saya', 'mungkin', 'bulan', 'yang', 'lalu', 'saya', 'lupa', 'tapi', 'saya', 'sudah', 'mengirim', 'email', 'dan', 'ada', 'masalah', 'dengan', 'ini']","['bagaimana', 'ini', 'saya', 'mau', 'buka', 'akun', 'saya', 'tidak', 'aktif', 'dua', 'kali', 'sudah', 'lebih', 'dari', 'bulan', 'dan', 'belum', 'ada', 'perbaikan', 'pada', 'akun', 'saya', 'berapa', 'lama', 'saya', 'akan', 'menunggu', 'email', 'telah', 'dipanggil', 'dua', 'kali', 'silakan', 'periksa', 'email', 'saya', 'mungkin', 'bulan', 'yang', 'lalu', 'saya', 'lupa', 'tapi', 'saya', 'sudah', 'mengirim', 'email', 'dan', 'ada', 'masalah', 'dengan', 'ini']",bagaimana mau buka akun tidak aktif kali lebih bulan belum perbaikan akun berapa lama akan menunggu email dipanggil kali silakan periksa email mungkin bulan lalu saya lupa saya mengirim email ada masalah ini
"Setelah 6 bulan menggunakan Bareksa, top up berjalan lancar, namun dana masuk sekitar 24 jam. Kalaupun sudah izin OJK pasti prosesnya lebih ribet. Dan perhatikan hari top up, usahakan top up pada hari kerja senin-jumat. Untuk input bareksa silahkan menambahkan metode pembayaran virtual account karena biaya transfernya cukup mahal. Terima kasih",5,"['Setelah', '6', 'bulan', 'menggunakan', 'Bareksa,', 'top', 'up', 'berjalan', 'lancar,', 'namun', 'dana', 'masuk', 'sekitar', '24', 'jam.', 'Kalaupun', 'sudah', 'izin', 'OJK', 'pasti', 'prosesnya', 'lebih', 'ribet.', 'Dan', 'perhatikan', 'hari', 'top', 'up,', 'usahakan', 'top', 'up', 'pada', 'hari', 'kerja', 'senin-jumat.', 'Untuk', 'input', 'bareksa', 'silahkan', 'menambahkan', 'metode', 'pembayaran', 'virtual', 'account', 'karena', 'biaya', 'transfernya', 'cukup', 'mahal.', 'Terima', 'kasih']","['setelah', 'bulan', 'menggunakan', 'bareksa', 'top', 'up', 'berjalan', 'lancar', 'namun', 'dana', 'masuk', 'sekitar', 'jam', 'kalaupun', 'sudah', 'izin', 'ojk', 'pasti', 'prosesnya', 'lebih', 'ribet', 'dan', 'perhatikan', 'hari', 'top', 'up', 'usahakan', 'top', 'up', 'pada', 'hari', 'kerja', 'seninjumat', 'untuk', 'input', 'bareksa', 'silahkan', 'menambahkan', 'metode', 'pembayaran', 'virtual', 'account', 'karena', 'biaya', 'transfernya', 'cukup', 'mahal', 'terima', 'kasih']","['setelah', 'bulan', 'menggunakan', 'bareksa', 'top', 'up', 'berjalan', 'lancar', 'namun', 'dana', 'masuk', 'sekitar', 'jam', 'kalaupun', 'sudah', 'izin', 'ojk', 'pasti', 'prosesnya', 'lebih', 'ribet', 'dan', 'perhatikan', 'hari', 'top', 'up', 'usahakan', 'top', 'up', 'pada', 'hari', 'kerja', 'seninjumat', 'untuk', 'input', 'bareksa', 'silahkan', 'menambahkan', 'metode', 'pembayaran', 'virtual', 'account', 'karena', 'biaya', 'transfernya', 'cukup', 'mahal', 'terima', 'kasih']",bulan menggunakan bareksa top up berjalan lancar dana masuk jam kalaupun izin ojk prosesnya lebih ribet perhatikan hari top up usahakan top up hari kerja seninjumat input bareksa silahkan menambahkan metode pembayaran virtual account biaya transfernya cukup mahal terima kasih
"Bareksa, apakah bisa jika ingin update harga portofolio hari ini? Jadi kalau saya mau jual atau beli, harganya sesuai ekspektasi saya. Misal hari ini tanggal 3 November 2021, masa cinta tanggal 2 November 2021.",1,"['Bareksa,', 'apakah', 'bisa', 'jika', 'ingin', 'update', 'harga', 'portofolio', 'hari', 'ini?', 'Jadi', 'kalau', 'saya', 'mau', 'jual', 'atau', 'beli,', 'harganya', 'sesuai', 'ekspektasi', 'saya.', 'Misal', 'hari', 'ini', 'tanggal', '3', 'November', '2021,', 'masa', 'cinta', 'tanggal', '2', 'November', '2021.']","['bareksa', 'apakah', 'bisa', 'jika', 'ingin', 'update', 'harga', 'portofolio', 'hari', 'ini', 'jadi', 'kalau', 'saya', 'mau', 'jual', 'atau', 'beli', 'harganya', 'sesuai', 'ekspektasi', 'saya', 'misal', 'hari', 'ini', 'tanggal', 'november', 'masa', 'cinta', 'tanggal', 'november']","['bareksa', 'apakah', 'bisa', 'jika', 'ingin', 'update', 'harga', 'portofolio', 'hari', 'ini', 'jadi', 'kalau', 'saya', 'mau', 'jual', 'atau', 'beli', 'harganya', 'sesuai', 'ekspektasi', 'saya', 'misal', 'hari', 'ini', 'tanggal', 'november', 'masa', 'cinta', 'tanggal', 'november']",bareksa bisa ingin update harga portofolio hari jadi kalau mau jual beli harganya sesuai ekspektasi misal hari tanggal november masa cinta tanggal november
"Bagus sekali, lancar sekali, top up dan penjualan lancar... padahal proses penjualannya memakan waktu seminggu/6 hari kerja. (Jika belum 7 hari, jangan komplain.) Silakan tambahkan Bank BRI untuk top up, terima kasih. ..",5,"['Bagus', 'sekali,', 'lancar', 'sekali,', 'top', 'up', 'dan', 'penjualan', 'lancar...', 'padahal', 'proses', 'penjualannya', 'memakan', 'waktu', 'seminggu/6', 'hari', 'kerja.', '(Jika', 'belum', '7', 'hari,', 'jangan', 'komplain.)', 'Silakan', 'tambahkan', 'Bank', 'BRI', 'untuk', 'top', 'up,', 'terima', 'kasih.', '..']","['bagus', 'sekali', 'lancar', 'sekali', 'top', 'up', 'dan', 'penjualan', 'lancar', 'padahal', 'proses', 'penjualannya', 'memakan', 'waktu', 'seminggu', 'hari', 'kerja', 'jika', 'belum', 'hari', 'jangan', 'komplain', 'silakan', 'tambahkan', 'bank', 'bri', 'untuk', 'top', 'up', 'terima', 'kasih']","['bagus', 'sekali', 'lancar', 'sekali', 'top', 'up', 'dan', 'penjualan', 'lancar', 'padahal', 'proses', 'penjualannya', 'memakan', 'waktu', 'seminggu', 'hari', 'kerja', 'jika', 'belum', 'hari', 'jangan', 'komplain', 'silakan', 'tambahkan', 'bank', 'bri', 'untuk', 'top', 'up', 'terima', 'kasih']",bagus sekali lancar sekali top up penjualan lancar padahal proses penjualannya memakan waktu seminggu hari kerja belum hari jangan komplain silakan tambahkan bank bri top up terima kasih
"Sejauh ini bagus. Mudah digunakan. Bagi yang baru menggunakannya, semangat belajar dulu dan pahami aturan aplikasinya dan jangan salah pilih reksa dana... Selamat berinvestasi!",5,"['Sejauh', 'ini', 'bagus.', 'Mudah', 'digunakan.', 'Bagi', 'yang', 'baru', 'menggunakannya,', 'semangat', 'belajar', 'dulu', 'dan', 'pahami', 'aturan', 'aplikasinya', 'dan', 'jangan', 'salah', 'pilih', 'reksa', 'dana...', 'Selamat', 'berinvestasi!']","['sejauh', 'ini', 'bagus', 'mudah', 'digunakan', 'bagi', 'yang', 'baru', 'menggunakannya', 'semangat', 'belajar', 'dulu', 'dan', 'pahami', 'aturan', 'aplikasinya', 'dan', 'jangan', 'salah', 'pilih', 'reksa', 'dana', 'selamat', 'berinvestasi']","['sejauh', 'ini', 'bagus', 'mudah', 'digunakan', 'bagi', 'yang', 'baru', 'menggunakannya', 'semangat', 'belajar', 'dulu', 'dan', 'pahami', 'aturan', 'aplikasinya', 'dan', 'jangan', 'salah', 'pilih', 'reksa', 'dana', 'selamat', 'berinvestasi']",sejauh bagus mudah digunakan yang baru menggunakannya semangat belajar dulu pahami aturan aplikasinya jangan salah pilih reksa dana selamat berinvestasi
"Promosi yang paling menarik bahkan dihapus. Pembayaran sekarang dikenakan biaya Rp. 1000 padahal sebelumnya gratis lewat OVO. Dan sekarang tidak ada cashback OVO poin 1 persen. Terlalu banyak promosi yang tidak jelas dimana pengundiannya terlambat. Lebih baik konsisten saja dengan promo bulanannya. Lama"" pindah ke aplikasi berikutnya",1,"['Promosi', 'yang', 'paling', 'menarik', 'bahkan', 'dihapus.', 'Pembayaran', 'sekarang', 'dikenakan', 'biaya', 'Rp.', '1000', 'padahal', 'sebelumnya', 'gratis', 'lewat', 'OVO.', 'Dan', 'sekarang', 'tidak', 'ada', 'cashback', 'OVO', 'poin', '1', 'persen.', 'Terlalu', 'banyak', 'promosi', 'yang', 'tidak', 'jelas', 'dimana', 'pengundiannya', 'terlambat.', 'Lebih', 'baik', 'konsisten', 'saja', 'dengan', 'promo', 'bulanannya.', 'Lama""', 'pindah', 'ke', 'aplikasi', 'berikutnya']","['promosi', 'yang', 'paling', 'menarik', 'bahkan', 'dihapus', 'pembayaran', 'sekarang', 'dikenakan', 'biaya', 'rp', 'padahal', 'sebelumnya', 'gratis', 'lewat', 'ovo', 'dan', 'sekarang', 'tidak', 'ada', 'cashback', 'ovo', 'poin', 'persen', 'terlalu', 'banyak', 'promosi', 'yang', 'tidak', 'jelas', 'dimana', 'pengundiannya', 'terlambat', 'lebih', 'baik', 'konsisten', 'saja', 'dengan', 'promo', 'bulanannya', 'lama', 'pindah', 'ke', 'aplikasi', 'berikutnya']","['promosi', 'yang', 'paling', 'menarik', 'bahkan', 'dihapus', 'pembayaran', 'sekarang', 'dikenakan', 'biaya', 'rupiah', 'padahal', 'sebelumnya', 'gratis', 'lewat', 'ovo', 'dan', 'sekarang', 'tidak', 'ada', 'cashback', 'ovo', 'poin', 'persen', 'terlalu', 'banyak', 'promosi', 'yang', 'tidak', 'jelas', 'dimana', 'pengundiannya', 'terlambat', 'lebih', 'baik', 'konsisten', 'saja', 'dengan', 'promo', 'bulanannya', 'lama', 'pindah', 'ke', 'aplikasi', 'berikutnya']",promosi paling menarik bahkan dihapus pembayaran sekarang dikenakan biaya rupiah padahal sebelumnya gratis lewat ovo sekarang ada cashback ovo poin persen terlalu banyak promosi tidak jelas pengundiannya terlambat lebih baik konsisten dengan promo bulanannya lama pindah aplikasi berikutnya
"Bareksa bagus.. sekarang ada tambahan investasi emas, saran saya gabungkan obligasi/SBN saja dalam 1 aplikasi, biar lebih simpel, tidak perlu install 2 aplikasi. Saya yakin jika menjadi 1 akan lebih mudah dan akan lebih banyak orang yang menggunakan aplikasi ini. Kalau sesuatu itu mudah, kenapa harus rumit??? hehehe",4,"['Bareksa', 'bagus..', 'sekarang', 'ada', 'tambahan', 'investasi', 'emas,', 'saran', 'saya', 'gabungkan', 'obligasi/SBN', 'saja', 'dalam', '1', 'aplikasi,', 'biar', 'lebih', 'simpel,', 'tidak', 'perlu', 'install', '2', 'aplikasi.', 'Saya', 'yakin', 'jika', 'menjadi', '1', 'akan', 'lebih', 'mudah', 'dan', 'akan', 'lebih', 'banyak', 'orang', 'yang', 'menggunakan', 'aplikasi', 'ini.', 'Kalau', 'sesuatu', 'itu', 'mudah,', 'kenapa', 'harus', 'rumit???', 'hehehe']","['bareksa', 'bagus', 'sekarang', 'ada', 'tambahan', 'investasi', 'emas', 'saran', 'saya', 'gabungkan', 'obligasisbn', 'saja', 'dalam', 'aplikasi', 'biar', 'lebih', 'simpel', 'tidak', 'perlu', 'install', 'aplikasi', 'saya', 'yakin', 'jika', 'menjadi', 'akan', 'lebih', 'mudah', 'dan', 'akan', 'lebih', 'banyak', 'orang', 'yang', 'menggunakan', 'aplikasi', 'ini', 'kalau', 'sesuatu', 'itu', 'mudah', 'kenapa', 'harus', 'rumit', 'hehehe']","['bareksa', 'bagus', 'sekarang', 'ada', 'tambahan', 'investasi', 'emas', 'saran', 'saya', 'gabungkan', 'obligasisbn', 'saja', 'dalam', 'aplikasi', 'biar', 'lebih', 'simple', 'tidak', 'perlu', 'install', 'aplikasi', 'saya', 'yakin', 'jika', 'menjadi', 'akan', 'lebih', 'mudah', 'dan', 'akan', 'lebih', 'banyak', 'orang', 'yang', 'menggunakan', 'aplikasi', 'ini', 'kalau', 'sesuatu', 'itu', 'mudah', 'kenapa', 'harus', 'rumit', 'hehehe']",bareksa bagus sekarang tambahan investasi emas saran gabungkan obligasisbn dalam aplikasi biar lebih simple perlu install aplikasi yakin menjadi lebih mudah akan lebih banyak orang menggunakan aplikasi kalau itu mudah harus rumit hehehe
"Biar lebih hemat menurut saya di menu notifikasi bisa ditambahkan ""delete all"" pada notifikasi yang sudah dibaca terima kasih.. bareksa the best",4,"['Biar', 'lebih', 'hemat', 'menurut', 'saya', 'di', 'menu', 'notifikasi', 'bisa', 'ditambahkan', '""delete', 'all""', 'pada', 'notifikasi', 'yang', 'sudah', 'dibaca', 'terima', 'kasih..', 'bareksa', 'the', 'best']","['biar', 'lebih', 'hemat', 'menurut', 'saya', 'di', 'menu', 'notifikasi', 'bisa', 'ditambahkan', 'delete', 'all', 'pada', 'notifikasi', 'yang', 'sudah', 'dibaca', 'terima', 'kasih', 'bareksa', 'the', 'best']","['biar', 'lebih', 'hemat', 'menurut', 'saya', 'di', 'menu', 'notifikasi', 'bisa', 'ditambahkan', 'delete', 'all', 'pada', 'notifikasi', 'yang', 'sudah', 'dibaca', 'terima', 'kasih', 'bareksa', 'the', 'best']",biar lebih hemat saya menu notifikasi ditambahkan delete all notifikasi sudah dibaca terima kasih bareksa the best
"Bagi yang lain boleh saja, banyak pilihan reksa dana yang cocok untuk pemula seperti saya, namun sayangnya proses tarik tunai cukup memakan waktu. Sudah seminggu saldo saya belum cair, katanya tanggal 25, tapi siangnya saldo belum masuk, tidak seperti tokped hari ini, sudah sehari saya tidak menjualnya, saldo sudah datang di. , maaf, ini hanya pendapat saya, terima kasih",4,"['Bagi', 'yang', 'lain', 'boleh', 'saja,', 'banyak', 'pilihan', 'reksa', 'dana', 'yang', 'cocok', 'untuk', 'pemula', 'seperti', 'saya,', 'namun', 'sayangnya', 'proses', 'tarik', 'tunai', 'cukup', 'memakan', 'waktu.', 'Sudah', 'seminggu', 'saldo', 'saya', 'belum', 'cair,', 'katanya', 'tanggal', '25,', 'tapi', 'siangnya', 'saldo', 'belum', 'masuk,', 'tidak', 'seperti', 'tokped', 'hari', 'ini,', 'sudah', 'sehari', 'saya', 'tidak', 'menjualnya,', 'saldo', 'sudah', 'datang', 'di.', ',', 'maaf,', 'ini', 'hanya', 'pendapat', 'saya,', 'terima', 'kasih']","['bagi', 'yang', 'lain', 'boleh', 'saja', 'banyak', 'pilihan', 'reksa', 'dana', 'yang', 'cocok', 'untuk', 'pemula', 'seperti', 'saya', 'namun', 'sayangnya', 'proses', 'tarik', 'tunai', 'cukup', 'memakan', 'waktu', 'sudah', 'seminggu', 'saldo', 'saya', 'belum', 'cair', 'katanya', 'tanggal', 'tapi', 'siangnya', 'saldo', 'belum', 'masuk', 'tidak', 'seperti', 'tokped', 'hari', 'ini', 'sudah', 'sehari', 'saya', 'tidak', 'menjualnya', 'saldo', 'sudah', 'datang', 'di', 'maaf', 'ini', 'hanya', 'pendapat', 'saya', 'terima', 'kasih']","['bagi', 'yang', 'lain', 'boleh', 'saja', 'banyak', 'pilihan', 'reksa', 'dana', 'yang', 'cocok', 'untuk', 'pemula', 'seperti', 'saya', 'namun', 'sayangnya', 'proses', 'tarik', 'tunai', 'cukup', 'memakan', 'waktu', 'sudah', 'seminggu', 'saldo', 'saya', 'belum', 'cair', 'katanya', 'tanggal', 'tapi', 'siangnya', 'saldo', 'belum', 'masuk', 'tidak', 'seperti', 'tokped', 'hari', 'ini', 'sudah', 'sehari', 'saya', 'tidak', 'menjualnya', 'saldo', 'sudah', 'datang', 'di', 'maaf', 'ini', 'hanya', 'pendapat', 'saya', 'terima', 'kasih']",boleh banyak pilihan reksa dana yang cocok pemula sayangnya proses tarik tunai cukup memakan waktu seminggu saldo cair katanya tanggal siangnya saldo belum masuk seperti tokped hari sehari tidak menjualnya saldo sudah datang maaf hanya pendapat saya terima kasih
"Kalaupun mau daftar susah.. Kenapa kode OTP mengharuskan nomor hp ditautkan ke aplikasi lain? Jika nomornya masih aktif, Anda masih bisa mengirimkan kode OTP. Kalau sudah tidak aktif lagi, akibatnya tidak bisa mendaftar sehingga semakin menyulitkan.",1,"['Kalaupun', 'mau', 'daftar', 'susah..', 'Kenapa', 'kode', 'OTP', 'mengharuskan', 'nomor', 'hp', 'ditautkan', 'ke', 'aplikasi', 'lain?', 'Jika', 'nomornya', 'masih', 'aktif,', 'Anda', 'masih', 'bisa', 'mengirimkan', 'kode', 'OTP.', 'Kalau', 'sudah', 'tidak', 'aktif', 'lagi,', 'akibatnya', 'tidak', 'bisa', 'mendaftar', 'sehingga', 'semakin', 'menyulitkan.']","['kalaupun', 'mau', 'daftar', 'susah', 'kenapa', 'kode', 'otp', 'mengharuskan', 'nomor', 'hp', 'ditautkan', 'ke', 'aplikasi', 'lain', 'jika', 'nomornya', 'masih', 'aktif', 'anda', 'masih', 'bisa', 'mengirimkan', 'kode', 'otp', 'kalau', 'sudah', 'tidak', 'aktif', 'lagi', 'akibatnya', 'tidak', 'bisa', 'mendaftar', 'sehingga', 'semakin', 'menyulitkan']","['kalaupun', 'mau', 'daftar', 'susah', 'kenapa', 'kode', 'otp', 'mengharuskan', 'nomor', 'handphone', 'ditautkan', 'ke', 'aplikasi', 'lain', 'jika', 'nomornya', 'masih', 'aktif', 'anda', 'masih', 'bisa', 'mengirimkan', 'kode', 'otp', 'kalau', 'sudah', 'tidak', 'aktif', 'lagi', 'akibatnya', 'tidak', 'bisa', 'mendaftar', 'sehingga', 'semakin', 'menyulitkan']",kalaupun mau daftar susah kode otp mengharuskan nomor handphone ditautkan aplikasi jika nomornya aktif masih mengirimkan kode otp kalau aktif akibatnya tidak bisa mendaftar semakin menyulitkan
Aplikasi ini mengajarkan Anda untuk lebih berhati-hati dalam memilih reksa dana sendiri. Rekomendasinya adalah mengunjungi websitenya karena memiliki informasi reksa dana yang lebih detail. Untuk mengecek reksa dana naik/turun dan update informasinya bisa menggunakan aplikasi,4,"['Aplikasi', 'ini', 'mengajarkan', 'Anda', 'untuk', 'lebih', 'berhati-hati', 'dalam', 'memilih', 'reksa', 'dana', 'sendiri.', 'Rekomendasinya', 'adalah', 'mengunjungi', 'websitenya', 'karena', 'memiliki', 'informasi', 'reksa', 'dana', 'yang', 'lebih', 'detail.', 'Untuk', 'mengecek', 'reksa', 'dana', 'naik/turun', 'dan', 'update', 'informasinya', 'bisa', 'menggunakan', 'aplikasi']","['aplikasi', 'ini', 'mengajarkan', 'anda', 'untuk', 'lebih', 'berhatihati', 'dalam', 'memilih', 'reksa', 'dana', 'sendiri', 'rekomendasinya', 'adalah', 'mengunjungi', 'websitenya', 'karena', 'memiliki', 'informasi', 'reksa', 'dana', 'yang', 'lebih', 'detail', 'untuk', 'mengecek', 'reksa', 'dana', 'naikturun', 'dan', 'update', 'informasinya', 'bisa', 'menggunakan', 'aplikasi']","['aplikasi', 'ini', 'mengajarkan', 'anda', 'untuk', 'lebih', 'berhatihati', 'dalam', 'memilih', 'reksa', 'dana', 'sendiri', 'rekomendasinya', 'adalah', 'mengunjungi', 'websitenya', 'karena', 'memiliki', 'informasi', 'reksa', 'dana', 'yang', 'lebih', 'detail', 'untuk', 'mengecek', 'reksa', 'dana', 'naikturun', 'dan', 'update', 'informasinya', 'bisa', 'menggunakan', 'aplikasi']",aplikasi mengajarkan lebih berhatihati memilih reksa dana sendiri rekomendasinya mengunjungi websitenya memiliki informasi reksa dana lebih detail untuk mengecek reksa dana naikturun update informasinya menggunakan aplikasi
"mau daftar, OTP kirim ke hp lama....15 menit ke atas. padahal saya pake wifi speed cuzzz RAM hp cuzzz, n zonk jalanin OTP aktif cm 5 menit. Nah, kalau sudah begitu, bagaimana cara mendaftarnya...",1,"['mau', 'daftar,', 'OTP', 'kirim', 'ke', 'hp', 'lama....15', 'menit', 'ke', 'atas.', 'padahal', 'saya', 'pake', 'wifi', 'speed', 'cuzzz', 'RAM', 'hp', 'cuzzz,', 'n', 'zonk', 'jalanin', 'OTP', 'aktif', 'cm', '5', 'menit.', 'Nah,', 'kalau', 'sudah', 'begitu,', 'bagaimana', 'cara', 'mendaftarnya...']","['mau', 'daftar', 'otp', 'kirim', 'ke', 'hp', 'lama', 'menit', 'ke', 'atas', 'padahal', 'saya', 'pake', 'wifi', 'speed', 'cuzzz', 'ram', 'hp', 'cuzzz', 'n', 'zonk', 'jalanin', 'otp', 'aktif', 'cm', 'menit', 'nah', 'kalau', 'sudah', 'begitu', 'bagaimana', 'cara', 'mendaftarnya']","['mau', 'daftar', 'otp', 'kirim', 'ke', 'handphone', 'lama', 'menit', 'ke', 'atas', 'padahal', 'saya', 'pakai', 'wifi', 'speed', 'cuzzz', 'ram', 'handphone', 'cuzzz', 'dan', 'zonk', 'jalanin', 'otp', 'aktif', 'cuma', 'menit', 'nah', 'kalau', 'sudah', 'begitu', 'bagaimana', 'cara', 'mendaftarnya']",mau daftar otp kirim handphone lama menit atas padahal pakai wifi speed cuzzz ram handphone cuzzz zonk jalanin otp aktif cuma menit nah kalau begitu bagaimana cara mendaftarnya
Mau daftar saja susah. Padahal data pribadi Anda benar. Tapi tidak diterima. Ini tidak seperti aplikasi di sebelahnya yang mudah untuk didaftarkan.,1,"['Mau', 'daftar', 'saja', 'susah.', 'Padahal', 'data', 'pribadi', 'Anda', 'benar.', 'Tapi', 'tidak', 'diterima.', 'Ini', 'tidak', 'seperti', 'aplikasi', 'di', 'sebelahnya', 'yang', 'mudah', 'untuk', 'didaftarkan.']","['mau', 'daftar', 'saja', 'susah', 'padahal', 'data', 'pribadi', 'anda', 'benar', 'tapi', 'tidak', 'diterima', 'ini', 'tidak', 'seperti', 'aplikasi', 'di', 'sebelahnya', 'yang', 'mudah', 'untuk', 'didaftarkan']","['mau', 'daftar', 'saja', 'susah', 'padahal', 'data', 'pribadi', 'anda', 'benar', 'tapi', 'tidak', 'diterima', 'ini', 'tidak', 'seperti', 'aplikasi', 'di', 'sebelahnya', 'yang', 'mudah', 'untuk', 'didaftarkan']",mau daftar susah padahal data pribadi benar tidak diterima tidak aplikasi sebelahnya mudah didaftarkan
"Aplikasi reksa dana dengan fitur yang lengkap, bagus, sederhana dan mudah dipahami. Sangat membantu kita dalam memulai berinvestasi. Semoga bermanfaat bagi kita semua",5,"['Aplikasi', 'reksa', 'dana', 'dengan', 'fitur', 'yang', 'lengkap,', 'bagus,', 'sederhana', 'dan', 'mudah', 'dipahami.', 'Sangat', 'membantu', 'kita', 'dalam', 'memulai', 'berinvestasi.', 'Semoga', 'bermanfaat', 'bagi', 'kita', 'semua']","['aplikasi', 'reksa', 'dana', 'dengan', 'fitur', 'yang', 'lengkap', 'bagus', 'sederhana', 'dan', 'mudah', 'dipahami', 'sangat', 'membantu', 'kita', 'dalam', 'memulai', 'berinvestasi', 'semoga', 'bermanfaat', 'bagi', 'kita', 'semua']","['aplikasi', 'reksa', 'dana', 'dengan', 'fitur', 'yang', 'lengkap', 'bagus', 'sederhana', 'dan', 'mudah', 'dipahami', 'sangat', 'membantu', 'kita', 'dalam', 'memulai', 'berinvestasi', 'semoga', 'bermanfaat', 'bagi', 'kita', 'semua']",aplikasi reksa dana fitur lengkap bagus sederhana mudah dipahami sangat membantu dalam memulai berinvestasi semoga bermanfaat kita semua
"Sebenarnya secara keseluruhan atau rata-rata sudah bagus. Namun sayangnya, masa tunggu pembelian unit dan penjualan unit untuk penarikan ke Rekening Bank masih memakan waktu lama, bisa berhari-hari, bahkan baru terisi (top-up) setelah 4 hari. Menarik dana ke rekening juga lama banget, sampai 6 hari? Mohon waktu tunggunya diperbaiki, karena perbedaan hari juga menentukan harga beli atau jual unit Reksa Dana.",3,"['Sebenarnya', 'secara', 'keseluruhan', 'atau', 'rata-rata', 'sudah', 'bagus.', 'Namun', 'sayangnya,', 'masa', 'tunggu', 'pembelian', 'unit', 'dan', 'penjualan', 'unit', 'untuk', 'penarikan', 'ke', 'Rekening', 'Bank', 'masih', 'memakan', 'waktu', 'lama,', 'bisa', 'berhari-hari,', 'bahkan', 'baru', 'terisi', '(top-up)', 'setelah', '4', 'hari.', 'Menarik', 'dana', 'ke', 'rekening', 'juga', 'lama', 'banget,', 'sampai', '6', 'hari?', 'Mohon', 'waktu', 'tunggunya', 'diperbaiki,', 'karena', 'perbedaan', 'hari', 'juga', 'menentukan', 'harga', 'beli', 'atau', 'jual', 'unit', 'Reksa', 'Dana.']","['sebenarnya', 'secara', 'keseluruhan', 'atau', 'ratarata', 'sudah', 'bagus', 'namun', 'sayangnya', 'masa', 'tunggu', 'pembelian', 'unit', 'dan', 'penjualan', 'unit', 'untuk', 'penarikan', 'ke', 'rekening', 'bank', 'masih', 'memakan', 'waktu', 'lama', 'bisa', 'berharihari', 'bahkan', 'baru', 'terisi', 'topup', 'setelah', 'hari', 'menarik', 'dana', 'ke', 'rekening', 'juga', 'lama', 'banget', 'sampai', 'hari', 'mohon', 'waktu', 'tunggunya', 'diperbaiki', 'karena', 'perbedaan', 'hari', 'juga', 'menentukan', 'harga', 'beli', 'atau', 'jual', 'unit', 'reksa', 'dana']","['sebenarnya', 'secara', 'keseluruhan', 'atau', 'rata rata', 'sudah', 'bagus', 'namun', 'sayangnya', 'masa', 'tunggu', 'pembelian', 'unit', 'dan', 'penjualan', 'unit', 'untuk', 'penarikan', 'ke', 'rekening', 'bank', 'masih', 'memakan', 'waktu', 'lama', 'bisa', 'berhari hari', 'bahkan', 'baru', 'terisi', 'topup', 'setelah', 'hari', 'menarik', 'dana', 'ke', 'rekening', 'juga', 'lama', 'banget', 'sampai', 'hari', 'mohon', 'waktu', 'tunggunya', 'diperbaiki', 'karena', 'perbedaan', 'hari', 'juga', 'menentukan', 'harga', 'beli', 'atau', 'jual', 'unit', 'reksa', 'dana']",sebenarnya keseluruhan rata rata bagus sayangnya masa tunggu pembelian unit penjualan unit penarikan rekening bank memakan waktu lama berhari hari bahkan baru terisi topup hari menarik dana rekening lama banget hari mohon waktu tunggunya diperbaiki perbedaan hari menentukan harga beli jual unit reksa dana
